customer_id,customer_name,segment,country,signup_date,lifetime_value
CUST-01180,Customer 1180,SMB,DE,2021-11-06 05:09:46,929.45
CUST-01181,Customer 1181,Consumer,DE,2020-04-09 15:41:27,41379.53
CUST-01182,Customer 1182,SMB,FR,2022-10-22 22:50:59,10208.93
CUST-01183,Customer 1183,Corporate,US,2021-12-30 06:17:40,20029.2
CUST-01184,Customer 1184,Consumer,FR,2024-12-06 09:42:25,513.92
CUST-01185,Customer 1185,SMB,UK,2024-03-09 01:42:09,48579.22
CUST-01186,Customer 1186,Consumer,FR,2023-11-16 03:54:33,22195.24
CUST-01187,Customer 1187,Consumer,US,2023-08-08 21:20:47,21734.47
CUST-01188,Customer 1188,SMB,US,2021-06-14 13:31:44,1257.36
CUST-01189,Customer 1189,SMB,UK,2023-12-24 12:31:30,9383.69
CUST-01190,Customer 1190,SMB,UK,2021-04-02 22:39:35,9837.77
CUST-01191,Customer 1191,SMB,US,2023-05-23 00:18:06,646.5
CUST-01192,Customer 1192,Consumer,CA,2020-04-14 06:35:52,8599.64
CUST-01193,Customer 1193,SMB,US,2021-08-17 05:29:02,46995.36
CUST-01194,Customer 1194,SMB,UK,2024-08-25 02:23:04,29179.45
CUST-01195,Customer 1195,SMB,CA,2020-03-08 05:28:54,982.58
CUST-01196,Customer 1196,Corporate,UK,2023-10-15 17:05:21,10839.69
CUST-01197,Customer 1197,Consumer,FR,2021-11-15 01:13:15,20764.17
CUST-01198,Customer 1198,Corporate,US,2024-06-09 07:52:44,8662.46
CUST-01199,Customer 1199,SMB,FR,2022-04-26 08:02:16,7941.87
CUST-01200,Customer 1200,Consumer,DE,2021-06-16 13:34:36,47935.4
CUST-01201,Customer 1201,SMB,FR,2022-06-05 07:20:40,49631.21
CUST-01202,Customer 1202,Corporate,DE,2021-10-05 19:43:50,31210.22
CUST-01203,Customer 1203,Consumer,US,2021-03-25 17:16:28,43349.75
CUST-01204,Customer 1204,SMB,UK,2021-01-14 13:24:34,21819.11
CUST-01205,Customer 1205,Consumer,CA,2023-12-03 04:41:37,398.33
CUST-01206,Customer 1206,Corporate,CA,2021-11-12 08:06:31,29216.28
CUST-01207,Customer 1207,Consumer,DE,2022-10-28 14:24:54,8387.19
CUST-01208,Customer 1208,Corporate,UK,2020-07-25 23:15:40,28857.31
CUST-01209,Customer 1209,Corporate,DE,2024-06-22 00:18:13,44605.54
CUST-01210,Customer 1210,Corporate,CA,2023-05-30 22:33:10,37516.95
CUST-01211,Customer 1211,Consumer,CA,2020-12-24 21:54:34,12998.78
CUST-01212,Customer 1212,Consumer,US,2023-12-18 13:48:56,40493.97
CUST-01213,Customer 1213,Consumer,DE,2021-12-02 04:24:36,35597.35
CUST-01214,Customer 1214,Consumer,DE,2022-08-27 19:13:07,46767.5
CUST-01215,Customer 1215,SMB,CA,2023-06-08 07:54:40,31091.9
CUST-01216,Customer 1216,SMB,CA,2020-12-22 11:58:32,49042.98
CUST-01217,Customer 1217,SMB,US,2021-12-05 08:18:05,26434.66
CUST-01218,Customer 1218,Consumer,UK,2020-12-11 06:03:20,26304.4
CUST-01219,Customer 1219,Corporate,UK,2023-04-01 22:43:37,1046.38
CUST-01220,Customer 1220,Corporate,UK,2021-09-26 19:31:17,46831.32
CUST-01221,Customer 1221,SMB,FR,2024-11-08 22:18:51,21604.57
CUST-01222,Customer 1222,SMB,UK,2022-02-19 15:57:43,43427.94
CUST-01223,Customer 1223,Consumer,US,2024-06-22 05:22:27,19350.05
CUST-01224,Customer 1224,Consumer,DE,2021-07-11 04:45:39,46375.36
CUST-01225,Customer 1225,SMB,DE,2024-07-22 07:58:33,47466.34
CUST-01226,Customer 1226,Consumer,UK,2020-06-24 19:18:42,1145.73
CUST-01227,Customer 1227,SMB,FR,2020-03-20 10:58:34,35481.59
CUST-01228,Customer 1228,SMB,DE,2024-04-01 15:07:03,1701.73
CUST-01229,Customer 1229,Consumer,FR,2022-01-27 19:20:42,5010.6
CUST-01230,Customer 1230,Consumer,UK,2024-08-20 16:41:24,2118.95
CUST-01231,Customer 1231,SMB,FR,2020-06-03 21:30:38,1612.93
CUST-01232,Customer 1232,SMB,CA,2024-05-25 16:26:21,20627.78
CUST-01233,Customer 1233,Corporate,CA,2024-06-09 17:10:36,22664.37
CUST-01234,Customer 1234,SMB,CA,2022-02-25 09:17:30,23497.46
CUST-01235,Customer 1235,Consumer,US,2024-05-17 08:40:54,7870.57
CUST-01236,Customer 1236,Consumer,US,2023-11-05 20:24:59,13468.26
CUST-01237,Customer 1237,Consumer,UK,2021-12-19 16:51:17,37701.87
CUST-01238,Customer 1238,Corporate,FR,2024-04-09 12:24:41,17558.84
CUST-01239,Customer 1239,Corporate,FR,2021-06-21 01:05:07,13100.66
CUST-01240,Customer 1240,Consumer,CA,2024-06-04 06:33:19,16970.19
CUST-01241,Customer 1241,SMB,CA,2024-08-04 10:37:38,44750.72
CUST-01242,Customer 1242,SMB,CA,2023-11-16 13:01:48,44566.76
CUST-01243,Customer 1243,SMB,FR,2023-01-17 06:08:19,21948.0
CUST-01244,Customer 1244,SMB,FR,2024-05-05 02:14:43,42926.02
CUST-01245,Customer 1245,Consumer,CA,2024-02-18 13:26:23,18415.86
CUST-01246,Customer 1246,Corporate,FR,2023-01-17 20:01:45,4000.75
CUST-01247,Customer 1247,SMB,US,2023-02-14 10:49:48,22733.24
CUST-01248,Customer 1248,Consumer,UK,2020-08-28 13:01:23,45261.94
CUST-01249,Customer 1249,Consumer,CA,2020-10-05 15:39:19,3516.29
CUST-01250,Customer 1250,SMB,DE,2020-01-17 03:41:01,12490.23
CUST-01251,Customer 1251,SMB,US,2024-02-19 01:48:00,2608.15
CUST-01252,Customer 1252,SMB,CA,2021-07-01 01:40:48,38012.86
CUST-01253,Customer 1253,Corporate,CA,2020-03-10 11:15:19,40577.38
CUST-01254,Customer 1254,SMB,FR,2020-04-26 18:00:44,44661.92
CUST-01255,Customer 1255,SMB,US,2021-12-24 20:21:01,4136.85
CUST-01256,Customer 1256,Consumer,UK,2024-02-01 08:55:21,32666.12
CUST-01257,Customer 1257,Corporate,DE,2020-09-26 06:49:53,26400.09
CUST-01258,Customer 1258,Consumer,CA,2024-02-05 21:51:11,13007.0
CUST-01259,Customer 1259,Consumer,UK,2023-01-09 16:24:59,33943.9
CUST-01260,Customer 1260,Consumer,DE,2021-08-16 21:57:26,953.1
CUST-01261,Customer 1261,SMB,UK,2023-10-31 10:28:41,6373.6
CUST-01262,Customer 1262,SMB,FR,2024-11-26 22:13:43,45655.35
CUST-01263,Customer 1263,SMB,US,2023-11-26 15:05:51,31970.31
CUST-01264,Customer 1264,SMB,CA,2022-10-13 07:30:27,5491.34
CUST-01265,Customer 1265,SMB,DE,2024-06-14 22:43:53,32882.15
CUST-01266,Customer 1266,Consumer,CA,2023-07-04 20:01:05,12905.66
CUST-01267,Customer 1267,Corporate,DE,2020-10-26 00:12:51,16915.17
CUST-01268,Customer 1268,Corporate,UK,2023-07-06 02:06:36,5550.66
CUST-01269,Customer 1269,Corporate,CA,2020-07-28 11:53:29,36386.87
CUST-01270,Customer 1270,SMB,US,2020-03-12 07:53:14,14531.42
CUST-01271,Customer 1271,Consumer,DE,2022-04-04 10:58:24,7852.54
CUST-01272,Customer 1272,Corporate,FR,2021-12-19 01:01:02,48878.31
CUST-01273,Customer 1273,Corporate,UK,2024-06-03 16:15:55,8537.74
CUST-01274,Customer 1274,Corporate,FR,2022-06-21 11:08:39,31245.66
CUST-01275,Customer 1275,SMB,UK,2023-06-30 11:12:05,6552.46
CUST-01276,Customer 1276,SMB,US,2021-01-31 11:38:12,47855.55
CUST-01277,Customer 1277,Corporate,FR,2022-04-11 11:40:44,22958.17
CUST-01278,Customer 1278,SMB,UK,2024-11-02 18:56:19,30338.13
CUST-01279,Customer 1279,SMB,FR,2021-06-06 20:24:06,2866.97
CUST-01280,Customer 1280,Corporate,UK,2020-10-24 12:56:16,47282.3
CUST-01281,Customer 1281,SMB,US,2024-03-17 04:23:51,33201.92
CUST-01282,Customer 1282,Consumer,CA,2023-11-08 05:20:38,7152.28
CUST-01283,Customer 1283,Consumer,UK,2020-11-14 00:14:08,26364.44
CUST-01284,Customer 1284,Corporate,DE,2021-06-24 13:32:32,41714.51
CUST-01285,Customer 1285,SMB,CA,2024-11-04 12:10:47,37474.08
CUST-01286,Customer 1286,Corporate,FR,2024-08-22 16:32:37,45827.83
CUST-01287,Customer 1287,SMB,FR,2022-10-07 00:14:16,47439.42
CUST-01288,Customer 1288,Consumer,FR,2021-04-01 14:03:34,1722.95
CUST-01289,Customer 1289,SMB,DE,2021-06-12 18:07:54,31995.15
CUST-01290,Customer 1290,Consumer,DE,2022-09-07 21:18:14,2932.59
CUST-01291,Customer 1291,SMB,DE,2024-10-19 21:00:13,371.08
CUST-01292,Customer 1292,Consumer,DE,2024-01-14 02:56:30,4151.21
CUST-01293,Customer 1293,Corporate,DE,2022-05-07 07:47:11,49567.59
CUST-01294,Customer 1294,SMB,DE,2023-03-01 15:53:48,165.16
CUST-01295,Customer 1295,Corporate,CA,2022-05-31 22:11:18,33018.51
CUST-01296,Customer 1296,SMB,CA,2024-12-06 10:12:11,30695.25
CUST-01297,Customer 1297,Corporate,FR,2021-09-10 11:34:14,39493.16
CUST-01298,Customer 1298,Consumer,DE,2023-08-19 17:54:37,33598.48
CUST-01299,Customer 1299,Corporate,US,2022-08-08 05:41:52,47026.67
CUST-01300,Customer 1300,Consumer,FR,2022-09-21 17:28:17,42731.95
CUST-01301,Customer 1301,Corporate,FR,2023-11-13 16:36:55,14136.87
CUST-01302,Customer 1302,Corporate,UK,2024-01-23 21:03:54,43855.59
CUST-01303,Customer 1303,Consumer,FR,2023-07-05 19:27:22,14033.91
CUST-01304,Customer 1304,Consumer,FR,2024-04-02 08:56:38,32992.97
CUST-01305,Customer 1305,SMB,FR,2024-04-18 23:43:56,12344.86
CUST-01306,Customer 1306,SMB,UK,2024-01-27 10:14:19,46920.01
CUST-01307,Customer 1307,SMB,US,2022-04-12 08:13:26,35299.66
CUST-01308,Customer 1308,Corporate,DE,2020-09-12 10:41:54,24032.43
CUST-01309,Customer 1309,SMB,UK,2022-04-25 01:44:40,40154.79
CUST-01310,Customer 1310,Consumer,DE,2021-12-14 08:47:18,1454.32
CUST-01311,Customer 1311,SMB,CA,2020-05-26 13:10:51,31828.74
CUST-01312,Customer 1312,SMB,FR,2024-01-29 03:44:32,1658.87
CUST-01313,Customer 1313,Consumer,FR,2024-02-27 10:38:02,11477.95
CUST-01314,Customer 1314,Consumer,FR,2022-02-04 16:58:15,15693.92
CUST-01315,Customer 1315,SMB,FR,2024-05-19 11:28:42,37555.81
CUST-01316,Customer 1316,Consumer,US,2021-01-11 00:24:04,45933.66
CUST-01317,Customer 1317,Consumer,DE,2024-06-12 23:11:05,18502.48
CUST-01318,Customer 1318,SMB,UK,2023-10-06 10:19:34,30939.52
CUST-01319,Customer 1319,SMB,UK,2023-04-09 05:14:32,38891.26
CUST-01320,Customer 1320,Corporate,US,2023-03-23 12:54:46,42307.69
CUST-01321,Customer 1321,Corporate,US,2024-03-05 20:04:01,48140.62
CUST-01322,Customer 1322,Consumer,CA,2020-09-20 08:41:53,39140.55
CUST-01323,Customer 1323,Corporate,DE,2020-08-19 14:41:29,1721.87
CUST-01324,Customer 1324,Consumer,FR,2020-07-26 07:30:41,5188.68
CUST-01325,Customer 1325,Consumer,FR,2022-10-26 06:48:53,41708.23
CUST-01326,Customer 1326,SMB,US,2022-02-18 10:11:30,14056.29
CUST-01327,Customer 1327,Corporate,US,2022-04-12 02:35:31,4216.38
CUST-01328,Customer 1328,Consumer,UK,2023-12-26 05:16:24,47886.91
CUST-01329,Customer 1329,Corporate,UK,2020-03-26 03:52:21,19065.47
CUST-01330,Customer 1330,Corporate,US,2021-04-27 12:54:08,18378.38
CUST-01331,Customer 1331,Consumer,CA,2024-06-30 14:31:26,5857.29
CUST-01332,Customer 1332,Corporate,CA,2021-01-09 05:32:52,41293.5
CUST-01333,Customer 1333,SMB,FR,2023-02-23 22:50:18,22640.97
CUST-01334,Customer 1334,Corporate,CA,2023-01-24 01:17:53,15194.6
CUST-01335,Customer 1335,SMB,FR,2021-05-23 09:07:26,41385.01
CUST-01336,Customer 1336,Consumer,CA,2024-08-18 15:42:27,42705.26
CUST-01337,Customer 1337,Corporate,CA,2021-09-12 05:45:11,35724.43
CUST-01338,Customer 1338,Consumer,US,2023-03-23 08:53:53,21317.45
CUST-01339,Customer 1339,Consumer,CA,2024-12-25 23:38:58,15046.02
CUST-01340,Customer 1340,Consumer,FR,2022-04-09 06:56:36,25793.42
CUST-01341,Customer 1341,Consumer,DE,2022-04-28 19:18:53,27948.99
CUST-01342,Customer 1342,SMB,DE,2024-09-09 10:48:40,28385.78
CUST-01343,Customer 1343,Corporate,UK,2022-11-12 13:29:23,37395.93
CUST-01344,Customer 1344,Consumer,FR,2021-03-13 19:53:05,3087.22
CUST-01345,Customer 1345,SMB,US,2020-05-07 20:19:30,32459.52
CUST-01346,Customer 1346,Corporate,US,2020-02-28 20:05:59,43447.65
CUST-01347,Customer 1347,Corporate,UK,2024-07-12 08:48:18,6654.59
CUST-01348,Customer 1348,Consumer,DE,2020-03-03 00:33:33,27735.99
CUST-01349,Customer 1349,Corporate,FR,2022-05-14 20:28:12,34438.68
CUST-01350,Customer 1350,Consumer,CA,2022-07-26 22:17:14,48045.88
CUST-01351,Customer 1351,SMB,UK,2021-11-24 17:48:27,4902.75
CUST-01352,Customer 1352,Corporate,FR,2020-10-18 02:26:22,36373.21
CUST-01353,Customer 1353,Consumer,CA,2023-07-20 14:04:33,29186.54
CUST-01354,Customer 1354,SMB,CA,2021-04-11 23:23:06,17140.59
CUST-01355,Customer 1355,Consumer,FR,2021-08-03 22:58:10,2629.96
CUST-01356,Customer 1356,Corporate,US,2021-12-25 03:18:46,16533.77
CUST-01357,Customer 1357,SMB,FR,2023-01-14 11:10:04,41329.66
CUST-01358,Customer 1358,Consumer,FR,2023-05-13 22:35:24,31772.72
CUST-01359,Customer 1359,SMB,US,2024-02-16 14:08:25,11489.42
CUST-01360,Customer 1360,SMB,UK,2024-06-14 13:34:44,49649.34
CUST-01361,Customer 1361,SMB,US,2020-04-08 04:17:42,37325.64
CUST-01362,Customer 1362,Corporate,CA,2021-04-24 05:21:39,9524.65
CUST-01363,Customer 1363,Corporate,DE,2024-05-05 16:41:20,39080.28
CUST-01364,Customer 1364,Corporate,UK,2024-11-20 16:18:02,41577.28
CUST-01365,Customer 1365,Corporate,FR,2020-03-19 12:37:07,43545.14
CUST-01366,Customer 1366,Corporate,FR,2024-01-30 16:42:43,37006.38
CUST-01367,Customer 1367,SMB,CA,2021-02-07 07:01:30,4109.91
CUST-01368,Customer 1368,SMB,CA,2021-10-03 09:11:34,40703.7
CUST-01369,Customer 1369,Corporate,UK,2022-03-27 03:11:21,46391.8
CUST-01370,Customer 1370,Consumer,UK,2022-10-17 19:31:23,25033.85
CUST-01371,Customer 1371,Consumer,UK,2024-02-20 17:13:48,38078.33
CUST-01372,Customer 1372,Corporate,CA,2021-09-01 09:04:45,25262.8
CUST-01373,Customer 1373,Corporate,DE,2024-09-02 18:59:30,32072.25
CUST-01374,Customer 1374,SMB,US,2023-03-25 11:13:33,32384.38
CUST-01375,Customer 1375,SMB,CA,2024-08-09 06:54:47,22692.81
CUST-01376,Customer 1376,Corporate,DE,2021-08-14 01:13:03,17799.5
CUST-01377,Customer 1377,Corporate,CA,2021-11-04 12:05:07,21850.83
CUST-01378,Customer 1378,Consumer,US,2020-01-28 14:35:13,29095.4
CUST-01379,Customer 1379,Consumer,UK,2023-11-08 02:04:36,26403.8
CUST-01380,Customer 1380,SMB,DE,2020-11-18 15:54:55,32130.65
CUST-01381,Customer 1381,Consumer,UK,2022-08-06 21:13:27,2408.14
CUST-01382,Customer 1382,SMB,US,2022-06-12 09:31:30,23055.02
CUST-01383,Customer 1383,Consumer,CA,2022-12-29 01:47:12,3619.28
CUST-01384,Customer 1384,Corporate,FR,2020-07-08 03:07:15,37787.89
CUST-01385,Customer 1385,Consumer,US,2021-04-19 14:34:22,13464.98
CUST-01386,Customer 1386,SMB,US,2023-11-13 07:42:01,17356.6
CUST-01387,Customer 1387,Consumer,DE,2020-03-16 09:43:28,32743.87
CUST-01388,Customer 1388,SMB,FR,2021-12-14 03:31:37,17396.37
CUST-01389,Customer 1389,SMB,DE,2020-07-15 14:40:29,36512.89
CUST-01390,Customer 1390,SMB,DE,2022-06-08 04:27:28,43107.18
CUST-01391,Customer 1391,SMB,UK,2021-03-25 04:53:52,31879.47
CUST-01392,Customer 1392,Corporate,US,2024-03-17 11:05:20,7899.08
CUST-01393,Customer 1393,Consumer,US,2022-06-03 11:13:59,22533.21
CUST-01394,Customer 1394,Consumer,US,2020-03-21 12:11:45,36655.75
CUST-01395,Customer 1395,Consumer,FR,2022-05-17 03:08:39,13693.11
CUST-01396,Customer 1396,Corporate,UK,2020-05-04 04:41:10,47432.33
CUST-01397,Customer 1397,Consumer,FR,2020-04-25 13:43:06,47177.39
CUST-01398,Customer 1398,Corporate,CA,2020-03-24 10:27:59,16986.82
CUST-01399,Customer 1399,SMB,DE,2023-02-07 05:54:10,30736.11
CUST-01400,Customer 1400,SMB,DE,2020-08-01 18:27:02,19476.62
CUST-01401,Customer 1401,Corporate,FR,2020-01-23 18:58:04,36328.99
CUST-01402,Customer 1402,Corporate,FR,2022-07-21 06:32:30,39672.63
CUST-01403,Customer 1403,Corporate,DE,2023-08-19 12:15:54,8414.47
CUST-01404,Customer 1404,Corporate,UK,2020-12-28 19:58:59,26074.85
CUST-01405,Customer 1405,Consumer,UK,2021-07-07 01:31:47,17372.51
CUST-01406,Customer 1406,Consumer,DE,2022-08-06 22:02:43,46270.18
CUST-01407,Customer 1407,SMB,CA,2022-05-21 01:39:29,9924.52
CUST-01408,Customer 1408,SMB,FR,2024-10-05 15:45:33,47330.0
CUST-01409,Customer 1409,Corporate,US,2020-10-17 20:56:33,21021.58
CUST-01410,Customer 1410,Consumer,CA,2023-10-10 07:19:28,43688.68
CUST-01411,Customer 1411,Corporate,UK,2020-12-22 13:26:34,23268.75
CUST-01412,Customer 1412,Corporate,US,2023-08-12 16:49:02,30730.32
CUST-01413,Customer 1413,SMB,US,2024-02-07 02:33:15,49406.13
CUST-01414,Customer 1414,Consumer,CA,2021-11-25 23:57:12,36608.88
CUST-01415,Customer 1415,SMB,CA,2021-06-06 21:56:59,9820.92
CUST-01416,Customer 1416,Corporate,FR,2020-08-25 01:18:02,13238.3
CUST-01417,Customer 1417,SMB,CA,2023-04-20 18:43:05,23208.15
CUST-01418,Customer 1418,SMB,DE,2023-12-31 07:03:42,29342.3
CUST-01419,Customer 1419,SMB,UK,2024-06-24 16:50:31,3147.83
CUST-01420,Customer 1420,Consumer,FR,2022-01-04 01:34:15,2272.36
CUST-01421,Customer 1421,SMB,FR,2021-01-29 17:34:32,22924.85
CUST-01422,Customer 1422,Corporate,DE,2021-11-21 10:15:35,26224.46
CUST-01423,Customer 1423,Consumer,US,2021-11-06 16:32:43,4080.79
CUST-01424,Customer 1424,Corporate,CA,2023-12-17 17:47:49,23825.92
CUST-01425,Customer 1425,Consumer,US,2021-10-04 19:07:09,39049.46
CUST-01426,Customer 1426,Consumer,UK,2024-08-29 05:37:25,27500.02
CUST-01427,Customer 1427,Consumer,UK,2021-01-09 12:53:55,23939.88
CUST-01428,Customer 1428,SMB,FR,2020-01-16 15:07:13,3665.8
CUST-01429,Customer 1429,Consumer,CA,2020-04-08 21:03:14,49029.3
CUST-01430,Customer 1430,SMB,US,2022-10-14 21:55:17,27105.72
CUST-01431,Customer 1431,Corporate,CA,2024-02-18 18:54:48,22526.97
CUST-01432,Customer 1432,Consumer,FR,2023-11-15 08:25:39,3780.13
CUST-01433,Customer 1433,Consumer,FR,2023-12-12 14:32:57,36858.36
CUST-01434,Customer 1434,Consumer,US,2020-12-10 18:00:31,13853.83
CUST-01435,Customer 1435,Consumer,CA,2024-07-28 05:57:46,4104.88
CUST-01436,Customer 1436,Corporate,DE,2024-11-19 17:40:44,36030.52
CUST-01437,Customer 1437,SMB,UK,2022-12-27 08:08:48,24087.53
CUST-01438,Customer 1438,Corporate,UK,2023-03-16 15:33:00,2911.15
CUST-01439,Customer 1439,SMB,UK,2022-05-04 05:04:33,42500.05
CUST-01440,Customer 1440,SMB,FR,2020-07-05 04:30:33,22424.6
CUST-01441,Customer 1441,Consumer,DE,2023-10-28 12:03:54,7282.56
CUST-01442,Customer 1442,Corporate,FR,2021-12-28 23:30:51,16999.07
CUST-01443,Customer 1443,SMB,US,2023-05-02 14:20:27,1534.29
CUST-01444,Customer 1444,SMB,CA,2023-09-08 06:08:23,49005.3
CUST-01445,Customer 1445,Consumer,CA,2023-01-29 17:35:15,37514.68
CUST-01446,Customer 1446,Corporate,CA,2022-09-29 06:56:29,2538.16
CUST-01447,Customer 1447,Consumer,CA,2022-04-18 17:32:54,12091.12
CUST-01448,Customer 1448,SMB,FR,2021-06-08 15:04:07,23870.17
CUST-01449,Customer 1449,Consumer,CA,2024-12-10 13:38:24,35878.93
CUST-01450,Customer 1450,Corporate,US,2023-01-01 15:14:20,31788.59
CUST-01451,Customer 1451,Consumer,DE,2024-01-15 03:09:56,22117.16
CUST-01452,Customer 1452,Corporate,FR,2024-07-17 12:39:07,27380.53
CUST-01453,Customer 1453,SMB,US,2020-09-25 16:11:42,2251.35
CUST-01454,Customer 1454,SMB,US,2020-12-04 07:28:42,49947.33
CUST-01455,Customer 1455,Corporate,UK,2020-08-12 02:14:17,43365.4
CUST-01456,Customer 1456,Consumer,DE,2024-09-28 01:02:30,16207.19
CUST-01457,Customer 1457,Corporate,UK,2023-12-09 09:52:04,5476.75
CUST-01458,Customer 1458,Corporate,CA,2022-04-29 09:36:42,31463.75
CUST-01459,Customer 1459,SMB,US,2023-06-24 14:49:14,45831.68
CUST-01460,Customer 1460,Consumer,UK,2021-07-28 03:23:55,34271.7
CUST-01461,Customer 1461,Corporate,US,2023-06-24 16:19:02,3498.43
CUST-01462,Customer 1462,Corporate,CA,2023-11-22 09:25:18,19033.54
CUST-01463,Customer 1463,Consumer,CA,2020-01-13 05:52:53,35955.84
CUST-01464,Customer 1464,SMB,DE,2020-07-24 22:18:54,12179.93
CUST-01465,Customer 1465,SMB,CA,2022-06-30 15:37:14,32179.03
CUST-01466,Customer 1466,Consumer,DE,2021-04-23 15:15:57,29254.88
CUST-01467,Customer 1467,SMB,CA,2020-01-23 09:11:23,4904.65
CUST-01468,Customer 1468,SMB,CA,2021-03-30 23:00:37,36890.89
CUST-01469,Customer 1469,Consumer,DE,2020-11-05 00:40:04,21931.17
CUST-01470,Customer 1470,Consumer,UK,2023-07-27 03:57:58,8124.8
CUST-01471,Customer 1471,SMB,FR,2020-01-03 04:49:19,46352.85
CUST-01472,Customer 1472,SMB,UK,2023-05-20 10:02:31,37295.71
CUST-01473,Customer 1473,Corporate,CA,2021-06-23 17:44:19,36205.28
CUST-01474,Customer 1474,SMB,US,2021-02-14 16:48:30,22403.6
CUST-01475,Customer 1475,Corporate,FR,2022-08-25 14:59:08,32227.07
CUST-01476,Customer 1476,Consumer,CA,2020-03-29 15:23:53,32071.89
CUST-01477,Customer 1477,Corporate,DE,2020-02-14 04:09:56,6933.8
CUST-01478,Customer 1478,SMB,US,2023-10-22 00:06:39,44005.5
CUST-01479,Customer 1479,Corporate,FR,2021-11-28 09:01:41,40883.59
CUST-01480,Customer 1480,SMB,FR,2020-10-25 23:08:44,6953.56
CUST-01481,Customer 1481,SMB,FR,2021-08-13 22:00:55,16208.9
CUST-01482,Customer 1482,SMB,US,2024-02-25 16:19:47,3544.71
CUST-01483,Customer 1483,Consumer,US,2024-11-19 19:28:35,17323.89
CUST-01484,Customer 1484,Corporate,DE,2022-04-11 18:46:28,36519.47
CUST-01485,Customer 1485,Corporate,US,2024-06-28 21:36:43,278.81
CUST-01486,Customer 1486,Corporate,US,2024-03-02 07:55:10,25388.45
CUST-01487,Customer 1487,Corporate,UK,2020-11-26 20:40:30,43374.96
CUST-01488,Customer 1488,SMB,DE,2024-07-30 12:40:03,15631.76
CUST-01489,Customer 1489,Corporate,DE,2023-10-18 19:46:53,36236.21
CUST-01490,Customer 1490,Corporate,FR,2023-05-15 22:37:56,2827.29
CUST-01491,Customer 1491,Consumer,CA,2021-03-26 07:39:27,27903.95
CUST-01492,Customer 1492,Consumer,FR,2023-06-20 16:46:08,43858.04
CUST-01493,Customer 1493,Corporate,DE,2023-10-16 03:15:23,20452.98
CUST-01494,Customer 1494,Consumer,DE,2022-04-12 23:52:28,31178.54
CUST-01495,Customer 1495,Consumer,CA,2024-08-05 19:30:46,31743.64
CUST-01496,Customer 1496,Consumer,CA,2023-03-14 21:53:43,36623.18
CUST-01497,Customer 1497,SMB,CA,2021-08-28 02:33:19,11497.93
CUST-01498,Customer 1498,Consumer,CA,2023-12-11 07:18:47,37420.81
CUST-01499,Customer 1499,Consumer,FR,2020-09-17 04:09:31,11954.79
CUST-01500,Customer 1500,Corporate,US,2022-09-08 06:13:26,29935.84
CUST-01501,Customer 1501,Corporate,FR,2020-06-14 14:04:46,8089.19
CUST-01502,Customer 1502,SMB,CA,2021-12-23 02:26:48,36839.28
CUST-01503,Customer 1503,Consumer,FR,2021-06-16 14:44:02,14438.76
CUST-01504,Customer 1504,Corporate,FR,2024-04-16 07:12:01,32604.27
CUST-01505,Customer 1505,SMB,FR,2023-05-15 21:30:50,7892.89
CUST-01506,Customer 1506,Corporate,CA,2021-03-01 03:30:27,11631.97
CUST-01507,Customer 1507,Corporate,CA,2021-02-18 14:06:00,40879.74
CUST-01508,Customer 1508,Consumer,CA,2022-08-24 06:49:55,4743.15
CUST-01509,Customer 1509,Corporate,UK,2023-08-05 10:44:36,4972.46
CUST-01510,Customer 1510,Consumer,US,2020-10-22 21:53:38,38722.02
CUST-01511,Customer 1511,Consumer,DE,2023-10-25 22:07:11,6254.16
CUST-01512,Customer 1512,Corporate,UK,2021-01-21 09:18:53,44760.49
CUST-01513,Customer 1513,SMB,UK,2021-10-08 16:21:17,7049.18
CUST-01514,Customer 1514,Corporate,UK,2024-05-14 07:46:54,34108.06
CUST-01515,Customer 1515,SMB,UK,2023-02-26 18:49:48,29965.29
CUST-01516,Customer 1516,Corporate,FR,2023-10-27 15:19:22,36422.24
CUST-01517,Customer 1517,Consumer,UK,2023-12-26 10:17:59,34783.43
CUST-01518,Customer 1518,SMB,US,2022-04-04 00:07:26,18343.41
CUST-01519,Customer 1519,Corporate,CA,2020-05-17 09:57:53,47312.58
CUST-01520,Customer 1520,Corporate,DE,2021-04-18 16:43:55,25466.63
CUST-01521,Customer 1521,Consumer,US,2023-12-03 13:44:25,48596.67
CUST-01522,Customer 1522,Corporate,UK,2020-10-10 12:51:56,19112.95
CUST-01523,Customer 1523,Consumer,CA,2024-12-07 12:15:48,26409.35
CUST-01524,Customer 1524,SMB,UK,2021-07-13 08:34:43,29247.24
CUST-01525,Customer 1525,Corporate,DE,2024-03-12 20:44:49,28206.27
CUST-01526,Customer 1526,Corporate,UK,2021-06-16 11:21:44,33119.7
CUST-01527,Customer 1527,Consumer,FR,2021-08-27 11:01:42,14387.92
CUST-01528,Customer 1528,Consumer,FR,2020-07-19 04:16:41,3340.66
CUST-01529,Customer 1529,Corporate,UK,2020-02-03 19:41:36,10002.44
CUST-01530,Customer 1530,SMB,CA,2022-09-23 05:44:55,28055.37
CUST-01531,Customer 1531,Consumer,DE,2023-01-05 18:24:09,42898.31
CUST-01532,Customer 1532,SMB,UK,2023-01-05 16:39:34,23804.58
CUST-01533,Customer 1533,SMB,DE,2024-07-18 22:33:28,16125.38
