order_id,customer_id,order_date,order_status,order_total,currency,sales_channel,shipping_method,country,promo_code,created_timestamp
ORD-001234,CUST-01208,2025-06-14 19:01:59,PROCESSING,722.5,EUR,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483070
ORD-001235,CUST-01557,2025-05-27 17:10:57,PROCESSING,811.97,GBP,STORE,STANDARD,US,WELCOME5,2025-12-08 01:51:51.483070
ORD-001236,CUST-01075,2023-12-14 22:45:46,CANCELLED,133.64,GBP,DISTRIBUTOR,OVERNIGHT,UK,SPRING20,2025-12-08 01:51:51.483070
ORD-001237,CUST-01223,2025-11-06 13:36:27,NEW,1174.95,USD,DISTRIBUTOR,EXPRESS,UK,WELCOME5,2025-12-08 01:51:51.483071
ORD-001238,CUST-00580,2024-06-09 12:45:43,NEW,1771.0,GBP,STORE,STANDARD,DE,,2025-12-08 01:51:51.483071
ORD-001239,CUST-00206,2025-03-17 09:26:19,NEW,320.45,EUR,ONLINE,OVERNIGHT,DE,HOLIDAY10,2025-12-08 01:51:51.483071
ORD-001240,CUST-01706,2025-03-23 14:41:59,NEW,1203.66,EUR,ONLINE,STANDARD,CA,,2025-12-08 01:51:51.483071
ORD-001241,CUST-00398,2025-08-18 09:37:16,NEW,1336.18,USD,ONLINE,STANDARD,US,,2025-12-08 01:51:51.483072
ORD-001242,CUST-00607,2023-05-28 22:53:03,CANCELLED,850.28,USD,DISTRIBUTOR,EXPRESS,DE,,2025-12-08 01:51:51.483072
ORD-001243,CUST-00466,2024-11-03 09:44:22,SHIPPED,1408.17,EUR,STORE,STANDARD,UK,,2025-12-08 01:51:51.483072
ORD-001244,CUST-00740,2025-10-24 22:27:30,PROCESSING,833.25,GBP,STORE,OVERNIGHT,US,,2025-12-08 01:51:51.483072
ORD-001245,CUST-00368,2024-01-22 03:37:19,NEW,1019.18,GBP,DISTRIBUTOR,STANDARD,DE,,2025-12-08 01:51:51.483073
ORD-001246,CUST-00620,2025-01-18 15:38:26,SHIPPED,34.56,USD,STORE,STANDARD,US,,2025-12-08 01:51:51.483073
ORD-001247,CUST-00029,2024-06-21 02:28:30,SHIPPED,1389.61,USD,STORE,EXPRESS,CA,,2025-12-08 01:51:51.483074
ORD-001248,CUST-01451,2025-10-28 00:55:34,PROCESSING,1329.46,EUR,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483074
ORD-001249,CUST-01094,2025-11-16 14:07:34,CANCELLED,96.03,EUR,STORE,OVERNIGHT,US,,2025-12-08 01:51:51.483074
ORD-001250,CUST-00260,2025-09-23 09:17:28,DELIVERED,749.14,USD,STORE,EXPRESS,UK,HOLIDAY10,2025-12-08 01:51:51.483074
ORD-001251,CUST-00562,2024-08-20 21:14:25,DELIVERED,1958.48,EUR,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483075
ORD-001252,CUST-00094,2023-08-19 22:14:22,SHIPPED,853.06,USD,DISTRIBUTOR,OVERNIGHT,FR,,2025-12-08 01:51:51.483075
ORD-001253,CUST-01996,2025-05-17 08:34:54,PROCESSING,1013.85,USD,ONLINE,EXPRESS,US,,2025-12-08 01:51:51.483075
ORD-001254,CUST-00112,2025-08-10 03:05:26,DELIVERED,1821.66,GBP,DISTRIBUTOR,STANDARD,UK,SPRING20,2025-12-08 01:51:51.483075
ORD-001255,CUST-01134,2023-03-26 18:22:20,SHIPPED,1440.18,USD,ONLINE,EXPRESS,US,HOLIDAY10,2025-12-08 01:51:51.483076
ORD-001256,CUST-00599,2023-01-19 02:09:07,CANCELLED,1172.5,EUR,ONLINE,STANDARD,DE,WELCOME5,2025-12-08 01:51:51.483076
ORD-001257,CUST-01429,2025-09-26 11:38:33,DELIVERED,1599.65,GBP,STORE,STANDARD,DE,SPRING20,2025-12-08 01:51:51.483076
ORD-001258,CUST-01934,2023-09-01 18:40:35,SHIPPED,1731.45,GBP,ONLINE,OVERNIGHT,UK,,2025-12-08 01:51:51.483076
ORD-001259,CUST-00259,2025-02-24 08:55:30,SHIPPED,924.64,EUR,STORE,OVERNIGHT,CA,,2025-12-08 01:51:51.483077
ORD-001260,CUST-01307,2024-12-30 00:21:34,NEW,960.71,EUR,ONLINE,EXPRESS,US,SPRING20,2025-12-08 01:51:51.483077
ORD-001261,CUST-01779,2025-02-09 06:03:57,CANCELLED,784.38,EUR,DISTRIBUTOR,STANDARD,US,WELCOME5,2025-12-08 01:51:51.483077
ORD-001262,CUST-01542,2023-09-14 22:42:12,NEW,1934.08,USD,DISTRIBUTOR,EXPRESS,DE,,2025-12-08 01:51:51.483077
ORD-001263,CUST-01006,2023-04-27 07:10:42,PROCESSING,1400.39,GBP,DISTRIBUTOR,OVERNIGHT,US,,2025-12-08 01:51:51.483078
ORD-001264,CUST-00211,2025-02-02 17:57:52,NEW,184.78,USD,ONLINE,STANDARD,UK,,2025-12-08 01:51:51.483078
ORD-001265,CUST-01788,2024-05-13 02:05:42,NEW,1728.66,USD,ONLINE,EXPRESS,FR,,2025-12-08 01:51:51.483078
ORD-001266,CUST-00026,2024-01-10 05:05:52,DELIVERED,971.51,USD,STORE,EXPRESS,DE,,2025-12-08 01:51:51.483078
ORD-001267,CUST-01176,2024-05-29 00:39:13,SHIPPED,156.13,USD,STORE,OVERNIGHT,FR,,2025-12-08 01:51:51.483079
ORD-001268,CUST-00583,2024-03-08 02:26:58,CANCELLED,1108.44,GBP,STORE,OVERNIGHT,US,,2025-12-08 01:51:51.483079
ORD-001269,CUST-00962,2023-03-20 05:12:38,NEW,845.99,GBP,STORE,OVERNIGHT,CA,,2025-12-08 01:51:51.483079
ORD-001270,CUST-00981,2025-02-26 11:41:43,CANCELLED,1757.94,USD,ONLINE,OVERNIGHT,UK,,2025-12-08 01:51:51.483079
ORD-001271,CUST-00903,2023-12-12 23:06:03,NEW,423.91,EUR,ONLINE,EXPRESS,US,,2025-12-08 01:51:51.483080
ORD-001272,CUST-00698,2025-05-05 03:57:44,PROCESSING,1656.4,GBP,STORE,OVERNIGHT,UK,,2025-12-08 01:51:51.483080
ORD-001273,CUST-00378,2025-09-26 08:36:28,NEW,1124.22,USD,ONLINE,OVERNIGHT,US,,2025-12-08 01:51:51.483080
ORD-001274,CUST-01978,2024-08-11 04:37:57,DELIVERED,128.13,EUR,ONLINE,EXPRESS,US,,2025-12-08 01:51:51.483080
ORD-001275,CUST-00106,2024-09-18 11:15:21,SHIPPED,1944.25,EUR,ONLINE,EXPRESS,US,HOLIDAY10,2025-12-08 01:51:51.483081
ORD-001276,CUST-00518,2024-01-01 01:26:06,PROCESSING,1034.98,USD,ONLINE,STANDARD,DE,,2025-12-08 01:51:51.483081
ORD-001277,CUST-01928,2023-05-03 11:01:03,NEW,595.94,GBP,STORE,EXPRESS,FR,WELCOME5,2025-12-08 01:51:51.483081
ORD-001278,CUST-01765,2024-12-14 04:17:13,CANCELLED,949.43,EUR,STORE,STANDARD,CA,,2025-12-08 01:51:51.483083
ORD-001279,CUST-00979,2024-11-21 00:33:41,PROCESSING,1718.56,GBP,ONLINE,OVERNIGHT,FR,,2025-12-08 01:51:51.483083
ORD-001280,CUST-00234,2025-06-09 04:17:26,PROCESSING,623.71,GBP,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483083
ORD-001281,CUST-01684,2024-11-27 02:19:34,NEW,401.5,EUR,STORE,STANDARD,UK,WELCOME5,2025-12-08 01:51:51.483084
ORD-001282,CUST-00134,2023-05-17 17:37:05,PROCESSING,275.56,USD,STORE,OVERNIGHT,DE,,2025-12-08 01:51:51.483084
ORD-001283,CUST-00821,2025-02-13 07:47:31,CANCELLED,609.76,EUR,DISTRIBUTOR,OVERNIGHT,DE,HOLIDAY10,2025-12-08 01:51:51.483084
ORD-001284,CUST-01008,2024-11-25 11:54:27,PROCESSING,1564.5,EUR,STORE,OVERNIGHT,US,,2025-12-08 01:51:51.483084
ORD-001285,CUST-00152,2024-05-05 23:37:40,CANCELLED,953.82,GBP,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483085
ORD-001286,CUST-01182,2023-07-04 09:42:43,NEW,470.41,USD,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483085
ORD-001287,CUST-01290,2025-02-11 15:25:20,SHIPPED,349.05,GBP,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483085
ORD-001288,CUST-01406,2025-10-11 23:30:40,PROCESSING,678.8,EUR,STORE,EXPRESS,DE,,2025-12-08 01:51:51.483085
ORD-001289,CUST-00110,2023-01-28 14:28:52,SHIPPED,1881.05,USD,DISTRIBUTOR,OVERNIGHT,US,,2025-12-08 01:51:51.483085
ORD-001290,CUST-00311,2023-06-09 10:49:13,CANCELLED,699.19,USD,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483086
ORD-001291,CUST-00306,2024-09-18 17:19:14,PROCESSING,1976.49,USD,STORE,EXPRESS,FR,SPRING20,2025-12-08 01:51:51.483086
ORD-001292,CUST-01662,2024-10-02 13:05:43,DELIVERED,980.76,USD,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483086
ORD-001293,CUST-01153,2023-02-25 15:54:40,SHIPPED,374.74,USD,ONLINE,STANDARD,DE,,2025-12-08 01:51:51.483086
ORD-001294,CUST-01944,2025-05-15 11:20:58,PROCESSING,1784.46,EUR,DISTRIBUTOR,STANDARD,UK,,2025-12-08 01:51:51.483087
ORD-001295,CUST-00623,2025-05-02 23:53:12,SHIPPED,931.5,EUR,STORE,OVERNIGHT,FR,SPRING20,2025-12-08 01:51:51.483087
ORD-001296,CUST-00175,2023-01-01 06:19:38,PROCESSING,1425.15,EUR,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483087
ORD-001297,CUST-00509,2023-05-22 04:49:53,NEW,1967.75,GBP,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483087
ORD-001298,CUST-00243,2025-07-27 14:19:50,SHIPPED,119.35,USD,DISTRIBUTOR,STANDARD,CA,,2025-12-08 01:51:51.483088
ORD-001299,CUST-01143,2025-08-19 16:27:32,DELIVERED,211.46,USD,ONLINE,OVERNIGHT,US,,2025-12-08 01:51:51.483088
ORD-001300,CUST-01566,2025-09-17 09:08:38,DELIVERED,1446.5,EUR,ONLINE,EXPRESS,FR,,2025-12-08 01:51:51.483088
ORD-001301,CUST-00853,2024-04-18 04:14:05,CANCELLED,578.01,USD,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483088
ORD-001302,CUST-01242,2025-02-28 16:12:16,PROCESSING,384.92,GBP,ONLINE,OVERNIGHT,DE,,2025-12-08 01:51:51.483099
ORD-001303,CUST-01221,2025-05-23 13:16:40,SHIPPED,97.94,USD,ONLINE,OVERNIGHT,DE,,2025-12-08 01:51:51.483099
ORD-001304,CUST-01620,2023-11-18 07:58:24,CANCELLED,63.26,USD,STORE,EXPRESS,UK,,2025-12-08 01:51:51.483099
ORD-001305,CUST-01267,2025-10-13 21:06:25,SHIPPED,1553.48,GBP,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483099
ORD-001306,CUST-00463,2025-11-09 02:22:44,PROCESSING,286.18,EUR,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483100
ORD-001307,CUST-01589,2024-12-09 16:39:50,DELIVERED,946.09,EUR,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483100
ORD-001308,CUST-01071,2024-06-13 11:57:56,NEW,1219.68,USD,STORE,EXPRESS,FR,,2025-12-08 01:51:51.483100
ORD-001309,CUST-00780,2024-07-18 10:23:21,DELIVERED,868.14,GBP,DISTRIBUTOR,STANDARD,UK,,2025-12-08 01:51:51.483100
ORD-001310,CUST-00923,2023-03-26 07:31:35,CANCELLED,73.67,EUR,DISTRIBUTOR,OVERNIGHT,FR,,2025-12-08 01:51:51.483101
ORD-001311,CUST-01861,2023-12-13 06:59:22,NEW,1571.33,EUR,DISTRIBUTOR,EXPRESS,CA,HOLIDAY10,2025-12-08 01:51:51.483101
ORD-001312,CUST-00907,2024-12-06 23:29:46,CANCELLED,40.82,EUR,STORE,STANDARD,CA,,2025-12-08 01:51:51.483101
ORD-001313,CUST-00609,2024-05-30 16:50:11,PROCESSING,1528.54,USD,STORE,EXPRESS,DE,,2025-12-08 01:51:51.483101
ORD-001314,CUST-01762,2025-05-20 03:56:13,NEW,1788.74,GBP,DISTRIBUTOR,EXPRESS,US,WELCOME5,2025-12-08 01:51:51.483102
ORD-001315,CUST-01206,2025-08-20 18:15:06,CANCELLED,877.02,USD,DISTRIBUTOR,EXPRESS,US,SPRING20,2025-12-08 01:51:51.483102
ORD-001316,CUST-00879,2025-07-20 23:48:00,PROCESSING,1080.37,EUR,STORE,STANDARD,CA,,2025-12-08 01:51:51.483102
ORD-001317,CUST-00626,2025-01-04 23:42:07,DELIVERED,964.43,GBP,ONLINE,EXPRESS,CA,,2025-12-08 01:51:51.483102
ORD-001318,CUST-01165,2025-10-17 20:58:09,PROCESSING,790.63,USD,STORE,STANDARD,UK,SPRING20,2025-12-08 01:51:51.483103
ORD-001319,CUST-01272,2024-07-18 08:36:08,SHIPPED,1777.1,EUR,DISTRIBUTOR,OVERNIGHT,CA,,2025-12-08 01:51:51.483103
ORD-001320,CUST-00124,2024-12-03 23:37:58,PROCESSING,1789.99,EUR,ONLINE,STANDARD,CA,,2025-12-08 01:51:51.483103
ORD-001321,CUST-01249,2023-06-27 03:05:56,PROCESSING,684.92,USD,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483103
ORD-001322,CUST-01967,2023-06-01 08:42:55,SHIPPED,1237.84,EUR,ONLINE,STANDARD,FR,,2025-12-08 01:51:51.483103
ORD-001323,CUST-01516,2025-10-20 13:57:17,CANCELLED,1855.28,EUR,STORE,EXPRESS,FR,,2025-12-08 01:51:51.483104
ORD-001324,CUST-00204,2023-12-11 11:19:53,CANCELLED,1924.88,GBP,STORE,OVERNIGHT,UK,,2025-12-08 01:51:51.483104
ORD-001325,CUST-01941,2023-01-04 09:54:29,PROCESSING,1027.74,EUR,STORE,STANDARD,UK,,2025-12-08 01:51:51.483104
ORD-001326,CUST-01563,2024-06-14 06:42:56,SHIPPED,916.59,USD,STORE,OVERNIGHT,FR,,2025-12-08 01:51:51.483104
ORD-001327,CUST-00426,2024-07-05 16:32:26,SHIPPED,571.81,GBP,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483105
ORD-001328,CUST-01282,2025-09-11 08:36:03,DELIVERED,1918.57,USD,ONLINE,EXPRESS,FR,HOLIDAY10,2025-12-08 01:51:51.483105
ORD-001329,CUST-00433,2024-03-29 13:56:10,CANCELLED,302.77,EUR,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483105
ORD-001330,CUST-00542,2025-04-30 19:23:05,NEW,1168.06,GBP,STORE,OVERNIGHT,DE,,2025-12-08 01:51:51.483105
ORD-001331,CUST-01353,2025-03-21 21:00:52,CANCELLED,579.45,GBP,STORE,STANDARD,UK,,2025-12-08 01:51:51.483106
ORD-001332,CUST-00167,2024-08-03 19:38:34,CANCELLED,572.44,GBP,DISTRIBUTOR,OVERNIGHT,US,,2025-12-08 01:51:51.483106
ORD-001333,CUST-00322,2023-06-15 03:58:48,DELIVERED,821.84,GBP,ONLINE,OVERNIGHT,DE,,2025-12-08 01:51:51.483106
ORD-001334,CUST-00492,2023-03-13 02:43:53,NEW,1997.61,USD,ONLINE,EXPRESS,US,,2025-12-08 01:51:51.483106
ORD-001335,CUST-00356,2023-09-13 00:09:20,DELIVERED,128.83,EUR,STORE,STANDARD,US,,2025-12-08 01:51:51.483107
ORD-001336,CUST-01131,2025-02-03 22:49:41,NEW,1165.51,EUR,STORE,OVERNIGHT,CA,,2025-12-08 01:51:51.483107
ORD-001337,CUST-00154,2023-08-07 04:19:30,PROCESSING,183.49,GBP,STORE,EXPRESS,UK,,2025-12-08 01:51:51.483107
ORD-001338,CUST-00321,2024-09-27 16:28:58,NEW,325.95,EUR,STORE,EXPRESS,DE,,2025-12-08 01:51:51.483107
ORD-001339,CUST-00006,2023-06-16 03:48:50,DELIVERED,890.33,USD,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483108
ORD-001340,CUST-00837,2024-01-31 00:35:33,CANCELLED,1030.71,EUR,DISTRIBUTOR,OVERNIGHT,FR,,2025-12-08 01:51:51.483108
ORD-001341,CUST-00923,2025-08-06 22:12:16,NEW,532.41,USD,ONLINE,STANDARD,UK,WELCOME5,2025-12-08 01:51:51.483109
ORD-001342,CUST-01412,2023-11-01 08:28:54,NEW,646.59,USD,DISTRIBUTOR,OVERNIGHT,US,,2025-12-08 01:51:51.483109
ORD-001343,CUST-01217,2023-10-19 08:07:29,SHIPPED,192.19,EUR,STORE,EXPRESS,FR,,2025-12-08 01:51:51.483110
ORD-001344,CUST-00963,2023-07-07 13:43:47,CANCELLED,620.38,USD,STORE,OVERNIGHT,UK,HOLIDAY10,2025-12-08 01:51:51.483110
ORD-001345,CUST-00597,2024-09-02 08:14:34,PROCESSING,1933.79,USD,DISTRIBUTOR,OVERNIGHT,UK,SPRING20,2025-12-08 01:51:51.483111
ORD-001346,CUST-00067,2023-12-01 21:45:33,DELIVERED,1890.52,USD,STORE,EXPRESS,US,,2025-12-08 01:51:51.483111
ORD-001347,CUST-00475,2024-12-10 23:54:36,PROCESSING,683.06,USD,ONLINE,STANDARD,FR,SPRING20,2025-12-08 01:51:51.483112
ORD-001348,CUST-00591,2023-10-24 01:17:28,CANCELLED,1150.29,GBP,STORE,EXPRESS,US,,2025-12-08 01:51:51.483112
ORD-001349,CUST-01448,2024-06-08 23:04:33,NEW,1821.0,EUR,STORE,EXPRESS,UK,,2025-12-08 01:51:51.483112
ORD-001350,CUST-00580,2023-06-17 09:47:53,NEW,32.24,GBP,STORE,OVERNIGHT,DE,,2025-12-08 01:51:51.483113
ORD-001351,CUST-01440,2024-10-05 20:34:28,CANCELLED,1625.15,USD,STORE,EXPRESS,DE,SPRING20,2025-12-08 01:51:51.483113
ORD-001352,CUST-01761,2023-03-14 05:39:32,NEW,1897.77,EUR,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483114
ORD-001353,CUST-00930,2025-09-10 16:54:56,NEW,200.82,USD,DISTRIBUTOR,EXPRESS,DE,,2025-12-08 01:51:51.483114
ORD-001354,CUST-00146,2025-11-10 03:15:41,NEW,339.67,EUR,STORE,EXPRESS,FR,SPRING20,2025-12-08 01:51:51.483115
ORD-001355,CUST-01408,2025-07-03 16:28:09,DELIVERED,1922.28,GBP,STORE,STANDARD,CA,,2025-12-08 01:51:51.483115
ORD-001356,CUST-00479,2023-07-11 09:56:39,DELIVERED,1084.33,EUR,ONLINE,EXPRESS,FR,WELCOME5,2025-12-08 01:51:51.483116
ORD-001357,CUST-01893,2024-11-30 20:01:43,SHIPPED,48.11,USD,ONLINE,STANDARD,DE,,2025-12-08 01:51:51.483116
ORD-001358,CUST-00542,2024-12-11 12:39:21,PROCESSING,530.11,EUR,ONLINE,EXPRESS,DE,,2025-12-08 01:51:51.483117
ORD-001359,CUST-01614,2025-10-19 21:02:41,CANCELLED,910.89,EUR,STORE,EXPRESS,UK,WELCOME5,2025-12-08 01:51:51.483117
ORD-001360,CUST-01621,2025-07-04 11:17:56,CANCELLED,1391.96,GBP,DISTRIBUTOR,EXPRESS,FR,,2025-12-08 01:51:51.483117
ORD-001361,CUST-01281,2025-02-22 05:50:53,CANCELLED,1471.66,USD,ONLINE,STANDARD,US,,2025-12-08 01:51:51.483118
ORD-001362,CUST-01208,2023-07-29 03:35:39,SHIPPED,1990.93,EUR,ONLINE,OVERNIGHT,UK,,2025-12-08 01:51:51.483118
ORD-001363,CUST-01355,2025-02-13 21:40:47,DELIVERED,589.27,GBP,ONLINE,STANDARD,FR,,2025-12-08 01:51:51.483122
ORD-001364,CUST-01647,2023-01-07 17:43:06,SHIPPED,1085.68,EUR,DISTRIBUTOR,EXPRESS,CA,HOLIDAY10,2025-12-08 01:51:51.483123
ORD-001365,CUST-01913,2025-04-03 21:24:57,CANCELLED,1075.98,USD,STORE,OVERNIGHT,FR,,2025-12-08 01:51:51.483123
ORD-001366,CUST-00406,2023-03-17 10:52:50,PROCESSING,823.18,EUR,STORE,EXPRESS,CA,HOLIDAY10,2025-12-08 01:51:51.483123
ORD-001367,CUST-00871,2025-05-09 09:46:20,NEW,354.94,EUR,STORE,STANDARD,CA,,2025-12-08 01:51:51.483124
ORD-001368,CUST-00236,2024-11-03 08:20:25,DELIVERED,1955.36,EUR,ONLINE,STANDARD,DE,HOLIDAY10,2025-12-08 01:51:51.483124
ORD-001369,CUST-01116,2025-06-27 22:52:52,DELIVERED,1709.57,EUR,STORE,OVERNIGHT,US,,2025-12-08 01:51:51.483125
ORD-001370,CUST-00461,2025-01-20 05:00:30,SHIPPED,1006.7,USD,ONLINE,STANDARD,FR,,2025-12-08 01:51:51.483125
ORD-001371,CUST-01327,2025-02-28 16:01:26,DELIVERED,1214.43,GBP,DISTRIBUTOR,EXPRESS,US,,2025-12-08 01:51:51.483126
ORD-001372,CUST-00306,2023-10-03 06:35:08,CANCELLED,469.98,GBP,DISTRIBUTOR,OVERNIGHT,CA,,2025-12-08 01:51:51.483126
ORD-001373,CUST-01861,2025-06-17 18:04:15,CANCELLED,1096.7,EUR,STORE,EXPRESS,DE,,2025-12-08 01:51:51.483126
ORD-001374,CUST-00545,2023-09-27 18:09:04,SHIPPED,1396.04,USD,ONLINE,OVERNIGHT,US,,2025-12-08 01:51:51.483127
ORD-001375,CUST-01693,2023-07-19 10:25:11,CANCELLED,1040.03,USD,ONLINE,OVERNIGHT,UK,,2025-12-08 01:51:51.483127
ORD-001376,CUST-00292,2023-06-10 20:46:17,PROCESSING,1980.76,USD,STORE,EXPRESS,CA,SPRING20,2025-12-08 01:51:51.483128
ORD-001377,CUST-00147,2024-08-24 19:31:36,SHIPPED,1230.46,USD,DISTRIBUTOR,STANDARD,UK,WELCOME5,2025-12-08 01:51:51.483128
ORD-001378,CUST-00123,2025-10-18 10:11:23,PROCESSING,754.53,USD,DISTRIBUTOR,EXPRESS,US,WELCOME5,2025-12-08 01:51:51.483128
ORD-001379,CUST-00340,2025-07-21 21:58:42,NEW,1548.86,USD,DISTRIBUTOR,STANDARD,US,,2025-12-08 01:51:51.483128
ORD-001380,CUST-01624,2025-07-30 15:18:41,PROCESSING,357.52,EUR,DISTRIBUTOR,STANDARD,US,,2025-12-08 01:51:51.483129
ORD-001381,CUST-00630,2024-05-14 23:12:18,NEW,781.34,GBP,DISTRIBUTOR,EXPRESS,FR,HOLIDAY10,2025-12-08 01:51:51.483129
ORD-001382,CUST-01219,2025-02-22 02:35:14,NEW,706.98,GBP,STORE,OVERNIGHT,CA,,2025-12-08 01:51:51.483129
ORD-001383,CUST-01534,2024-08-20 13:15:45,PROCESSING,874.98,EUR,STORE,EXPRESS,CA,SPRING20,2025-12-08 01:51:51.483129
ORD-001384,CUST-01689,2024-10-12 08:57:10,SHIPPED,1567.92,GBP,STORE,OVERNIGHT,CA,HOLIDAY10,2025-12-08 01:51:51.483130
ORD-001385,CUST-01166,2025-08-04 00:55:49,CANCELLED,978.66,USD,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483130
ORD-001386,CUST-01887,2024-01-21 15:00:46,CANCELLED,1592.15,USD,DISTRIBUTOR,OVERNIGHT,US,WELCOME5,2025-12-08 01:51:51.483130
ORD-001387,CUST-00592,2024-03-01 00:23:37,NEW,1161.45,GBP,STORE,EXPRESS,US,,2025-12-08 01:51:51.483130
ORD-001388,CUST-00900,2024-09-10 01:40:06,NEW,697.3,USD,STORE,OVERNIGHT,UK,,2025-12-08 01:51:51.483131
ORD-001389,CUST-00255,2024-06-16 14:42:09,SHIPPED,1623.76,USD,DISTRIBUTOR,STANDARD,FR,SPRING20,2025-12-08 01:51:51.483131
ORD-001390,CUST-00960,2024-04-01 23:35:04,DELIVERED,491.81,GBP,ONLINE,STANDARD,DE,SPRING20,2025-12-08 01:51:51.483131
ORD-001391,CUST-01411,2024-12-04 11:18:41,PROCESSING,464.28,EUR,STORE,OVERNIGHT,FR,,2025-12-08 01:51:51.483131
ORD-001392,CUST-00623,2023-07-27 04:27:44,NEW,1018.92,GBP,DISTRIBUTOR,STANDARD,UK,,2025-12-08 01:51:51.483131
ORD-001393,CUST-01434,2023-08-03 15:43:26,CANCELLED,536.48,GBP,DISTRIBUTOR,STANDARD,UK,SPRING20,2025-12-08 01:51:51.483132
ORD-001394,CUST-00825,2024-10-03 04:15:59,SHIPPED,37.99,GBP,STORE,OVERNIGHT,UK,,2025-12-08 01:51:51.483132
ORD-001395,CUST-01931,2025-07-24 23:44:22,PROCESSING,1303.63,GBP,ONLINE,STANDARD,US,,2025-12-08 01:51:51.483132
ORD-001396,CUST-00558,2025-03-06 19:43:40,SHIPPED,1031.97,EUR,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483132
ORD-001397,CUST-01025,2024-04-09 08:17:21,PROCESSING,902.13,EUR,STORE,OVERNIGHT,UK,HOLIDAY10,2025-12-08 01:51:51.483133
ORD-001398,CUST-01106,2025-04-30 23:41:12,PROCESSING,1934.6,USD,DISTRIBUTOR,STANDARD,CA,HOLIDAY10,2025-12-08 01:51:51.483133
ORD-001399,CUST-01012,2024-05-02 15:26:33,NEW,1150.97,USD,DISTRIBUTOR,OVERNIGHT,US,,2025-12-08 01:51:51.483133
ORD-001400,CUST-00897,2025-05-09 23:00:59,SHIPPED,1729.59,GBP,DISTRIBUTOR,STANDARD,DE,,2025-12-08 01:51:51.483133
ORD-001401,CUST-00165,2025-09-09 16:24:51,SHIPPED,296.11,USD,DISTRIBUTOR,STANDARD,CA,,2025-12-08 01:51:51.483134
ORD-001402,CUST-01225,2023-12-04 15:07:04,CANCELLED,1147.03,EUR,ONLINE,STANDARD,DE,,2025-12-08 01:51:51.483134
ORD-001403,CUST-00082,2023-11-09 01:41:16,CANCELLED,1738.6,USD,STORE,EXPRESS,DE,,2025-12-08 01:51:51.483134
ORD-001404,CUST-01822,2023-11-22 18:39:21,NEW,1174.55,USD,STORE,STANDARD,CA,HOLIDAY10,2025-12-08 01:51:51.483134
ORD-001405,CUST-00885,2025-08-27 14:39:15,NEW,1441.67,USD,STORE,OVERNIGHT,FR,,2025-12-08 01:51:51.483135
ORD-001406,CUST-01505,2024-03-27 09:35:19,DELIVERED,756.65,GBP,STORE,OVERNIGHT,DE,,2025-12-08 01:51:51.483135
ORD-001407,CUST-00661,2024-06-20 09:28:39,CANCELLED,203.05,USD,STORE,OVERNIGHT,FR,WELCOME5,2025-12-08 01:51:51.483135
ORD-001408,CUST-01237,2025-11-10 11:54:32,PROCESSING,926.64,EUR,ONLINE,EXPRESS,DE,,2025-12-08 01:51:51.483135
ORD-001409,CUST-00513,2023-07-26 02:21:37,SHIPPED,801.07,EUR,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483136
ORD-001410,CUST-00053,2025-10-06 20:58:37,NEW,1736.78,EUR,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483136
ORD-001411,CUST-00188,2023-10-04 05:20:16,SHIPPED,503.11,EUR,STORE,OVERNIGHT,UK,,2025-12-08 01:51:51.483136
ORD-001412,CUST-00469,2025-02-21 18:30:32,SHIPPED,1934.13,USD,DISTRIBUTOR,EXPRESS,UK,,2025-12-08 01:51:51.483136
ORD-001413,CUST-01970,2025-04-22 17:32:53,DELIVERED,1917.11,GBP,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483137
